Time,WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],WEST ZONE::Des Latent Heat Load [W],WEST ZONE::Des Latent Cool Load [W],WEST ZONE::Des Latent Heat Mass Flow [kg/s],WEST ZONE::Des Latent Cool Mass Flow [kg/s],WEST ZONE::Des Heat Load No DOAS [W],WEST ZONE::Des Sens Cool Load No DOAS [W],WEST ZONE::Des Latent Heat Load No DOAS [W],WEST ZONE::Des Latent Cool Load No DOAS [W],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],EAST ZONE::Des Latent Heat Load [W],EAST ZONE::Des Latent Cool Load [W],EAST ZONE::Des Latent Heat Mass Flow [kg/s],EAST ZONE::Des Latent Cool Mass Flow [kg/s],EAST ZONE::Des Heat Load No DOAS [W],EAST ZONE::Des Sens Cool Load No DOAS [W],EAST ZONE::Des Latent Heat Load No DOAS [W],EAST ZONE::Des Latent Cool Load No DOAS [W],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%]
10:45:00,0.000000E+00,4.842248E+04,0.000000E+00,4.752977E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.015813E+05,0.000000E+00,3.898867E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:00:00,0.000000E+00,4.849033E+04,0.000000E+00,4.759637E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.016756E+05,0.000000E+00,3.899782E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:15:00,0.000000E+00,4.855335E+04,0.000000E+00,4.765823E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.017646E+05,0.000000E+00,3.900646E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:30:00,0.000000E+00,4.861149E+04,0.000000E+00,4.771530E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.018479E+05,0.000000E+00,3.901455E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:45:00,0.000000E+00,4.866483E+04,0.000000E+00,4.776765E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.019255E+05,0.000000E+00,3.902208E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:00:00,0.000000E+00,4.871329E+04,0.000000E+00,4.781522E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.019970E+05,0.000000E+00,3.902902E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:15:00,0.000000E+00,4.875455E+04,0.000000E+00,4.785572E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.020599E+05,0.000000E+00,3.903513E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:30:00,0.000000E+00,4.879055E+04,0.000000E+00,4.789105E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.021160E+05,0.000000E+00,3.904058E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:45:00,0.000000E+00,4.882163E+04,0.000000E+00,4.792156E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.021655E+05,0.000000E+00,3.904539E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:00:00,0.000000E+00,4.884788E+04,0.000000E+00,4.794733E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022084E+05,0.000000E+00,3.904955E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:15:00,0.000000E+00,4.886653E+04,0.000000E+00,4.796563E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022416E+05,0.000000E+00,3.905278E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:30:00,0.000000E+00,4.887943E+04,0.000000E+00,4.797829E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022670E+05,0.000000E+00,3.905524E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:45:00,0.000000E+00,4.888694E+04,0.000000E+00,4.798567E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022847E+05,0.000000E+00,3.905696E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:00:00,0.000000E+00,4.888926E+04,0.000000E+00,4.798795E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022950E+05,0.000000E+00,3.905796E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:15:00,0.000000E+00,4.889285E+04,0.000000E+00,4.799147E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.023044E+05,0.000000E+00,3.905888E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:30:00,0.000000E+00,4.889302E+04,0.000000E+00,4.799164E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.023081E+05,0.000000E+00,3.905923E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:45:00,0.000000E+00,4.888898E+04,0.000000E+00,4.798767E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.023052E+05,0.000000E+00,3.905895E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:00:00,0.000000E+00,4.888052E+04,0.000000E+00,4.797936E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022955E+05,0.000000E+00,3.905801E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:15:00,0.000000E+00,4.886748E+04,0.000000E+00,4.796657E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022787E+05,0.000000E+00,3.905638E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:30:00,0.000000E+00,4.884974E+04,0.000000E+00,4.794915E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022547E+05,0.000000E+00,3.905405E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:45:00,0.000000E+00,4.882736E+04,0.000000E+00,4.792718E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.022237E+05,0.000000E+00,3.905104E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:00:00,0.000000E+00,4.880042E+04,0.000000E+00,4.790074E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.021858E+05,0.000000E+00,3.904735E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:15:00,0.000000E+00,4.876688E+04,0.000000E+00,4.786782E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.021389E+05,0.000000E+00,3.904281E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:30:00,0.000000E+00,4.872904E+04,0.000000E+00,4.783067E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.020857E+05,0.000000E+00,3.903764E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:45:00,0.000000E+00,4.868738E+04,0.000000E+00,4.778979E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.020267E+05,0.000000E+00,3.903191E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:00:00,0.000000E+00,4.864210E+04,0.000000E+00,4.774534E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.019621E+05,0.000000E+00,3.902564E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:15:00,0.000000E+00,4.856880E+04,0.000000E+00,4.767339E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.018674E+05,0.000000E+00,3.901645E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:30:00,0.000000E+00,4.848586E+04,0.000000E+00,4.759198E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.017614E+05,0.000000E+00,3.900615E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:45:00,0.000000E+00,4.839677E+04,0.000000E+00,4.750453E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.016478E+05,0.000000E+00,3.899512E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:00:00,0.000000E+00,4.830299E+04,0.000000E+00,4.741248E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.015283E+05,0.000000E+00,3.898352E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:15:00,0.000000E+00,4.822994E+04,0.000000E+00,4.734078E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.014289E+05,0.000000E+00,3.897387E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:30:00,0.000000E+00,4.816039E+04,0.000000E+00,4.727252E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.013324E+05,0.000000E+00,3.896450E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
18:45:00,0.000000E+00,4.809233E+04,0.000000E+00,4.720571E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.012370E+05,0.000000E+00,3.895524E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:00:00,0.000000E+00,4.802673E+04,0.000000E+00,4.714132E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.011440E+05,0.000000E+00,3.894621E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:15:00,0.000000E+00,4.796722E+04,0.000000E+00,4.708291E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.010579E+05,0.000000E+00,3.893785E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:30:00,0.000000E+00,4.791845E+04,0.000000E+00,4.703503E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.009841E+05,0.000000E+00,3.893068E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:45:00,0.000000E+00,4.788214E+04,0.000000E+00,4.699940E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.009245E+05,0.000000E+00,3.892490E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
20:00:00,0.000000E+00,4.785768E+04,0.000000E+00,4.697539E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.008788E+05,0.000000E+00,3.892046E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
20:15:00,0.000000E+00,4.784222E+04,0.000000E+00,4.696020E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.008438E+05,0.000000E+00,3.891706E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
20:30:00,0.000000E+00,4.783111E+04,0.000000E+00,4.694930E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.008145E+05,0.000000E+00,3.891422E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
20:45:00,0.000000E+00,4.782190E+04,0.000000E+00,4.694026E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.007887E+05,0.000000E+00,3.891172E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
21:00:00,0.000000E+00,4.781332E+04,0.000000E+00,4.693184E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.007652E+05,0.000000E+00,3.890943E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
21:15:00,0.000000E+00,4.780432E+04,0.000000E+00,4.692300E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.007428E+05,0.000000E+00,3.890726E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
21:30:00,0.000000E+00,4.779425E+04,0.000000E+00,4.691312E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.007210E+05,0.000000E+00,3.890514E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
21:45:00,0.000000E+00,4.778273E+04,0.000000E+00,4.690181E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.006993E+05,0.000000E+00,3.890304E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
22:00:00,0.000000E+00,4.776953E+04,0.000000E+00,4.688886E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.006775E+05,0.000000E+00,3.890092E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
22:15:00,0.000000E+00,4.775486E+04,0.000000E+00,4.687446E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,4.006555E+05,0.000000E+00,3.889879E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
